id;Easting_31983;Northing_31983;Latitude_4326;Longitude_4326
177;422499.745;7442997.817;-23.11997601048524;-45.75689161385718
178;422494.303;7442965.476;-23.120267876150244;-45.756946397013856
179;422488.284;7442953.43;-23.120376399799053;-45.75700578693824
180;422476.149;7442941.94;-23.120479614691323;-45.75712487573971
181;422446.496;7442922.435;-23.120654403797772;-45.75741544650184
182;422435.177;7442910.264;-23.120763807773212;-45.75752660157001
183;422424.357;7442885.399;-23.120987893820818;-45.757633527444916
184;422416.269;7442872.004;-23.121108504988825;-45.75771319196456
185;422393.36;7442846.455;-23.12133820191924;-45.75793821127335
186;422387.38;7442837.011;-23.121423224374645;-45.757997089601865
187;422381.269;7442803.353;-23.12172695394764;-45.75805847595212
188;422377.282;7442789.954;-23.121847793478327;-45.75809809201844
189;422365.844;7442774.379;-23.121987938004306;-45.75821058352625
190;422355.698;7442767.638;-23.12204834987998;-45.75831000944776
191;422327.483;7442750.768;-23.122199403504986;-45.75858640808307
192;422315.379;7442737.978;-23.1223143608269;-45.75870526298969
193;422307.975;7442712.494;-23.122544197549267;-45.75877886345673
194;422301.258;7442700.331;-23.122653744422333;-45.758845078393065
195;422277.09;7442681.555;-23.122822203213538;-45.75908205330206
196;422266.968;7442665.311;-23.122968451577414;-45.759181728775175
197;422264.455;7442644.544;-23.123155911587936;-45.759207325791536
198;422272.054;7442580.897;-23.123731160892486;-45.75913634924307
199;422273.372;7442503.596;-23.124429444802082;-45.75912740604759
200;422265.984;7442426.392;-23.125126443267074;-45.75920348091595
201;422252.683;7442383.662;-23.12551177697643;-45.759335550933166
202;422260.282;7442320.015;-23.12608702618684;-45.759264574005485
203;422249.361;7442290.946;-23.12634907862272;-45.75937270733189
204;422213.903;7442250.296;-23.126714582282425;-45.75972106160498
205;422206.007;7442237.206;-23.126832446289548;-45.75979884088367
206;422178.091;7442165.12;-23.127482249679026;-45.76007514089523
207;422161.796;7442134.825;-23.12775512230467;-45.76023582298585
208;422149.009;7442057.493;-23.128453021690007;-45.76036464051965
209;422141.351;7442034.304;-23.128662115746145;-45.76044061124191
210;422145.132;7442009.683;-23.12888468299632;-45.76040493854488
211;422154.198;7441989.988;-23.129063004990254;-45.76031740003121
212;422188.808;7441943.383;-23.129485593947923;-45.75998175991583
213;422217.244;7441921.043;-23.12968871812011;-45.7597051808726
214;422264.725;7441914.156;-23.129753158175422;-45.75924181493919
215;422289.461;7441904.534;-23.129841231806846;-45.759000723396156
216;422329.953;7441863.069;-23.130217667371557;-45.7586073701768
217;422349.748;7441850.83;-23.13032914605288;-45.75841466604282
218;422383.665;7441837.922;-23.130447330327986;-45.75808407434139
219;422404.574;7441820.906;-23.130602008946177;-45.757880732080636
220;422431.918;7441751.421;-23.131230915713772;-45.75761720432344
221;422445.363;7441732.73;-23.131400373054436;-45.75748684230877
222;422493.42;7441684.34;-23.13183970980277;-45.75701994778187
223;422506.547;7441662.14;-23.132040846822655;-45.75689286805559
224;422510.332;7441628.816;-23.132342023425526;-45.756857590815464
225;422501.468;7441593.093;-23.13266427601517;-45.756945972391556
226;422499.926;7441569.347;-23.132878689546065;-45.75696223623524
227;422504.974;7441533.352;-23.133204051162455;-45.756914759161944
228;422526.108;7441489.731;-23.133599048655086;-45.75671056228889
229;422576.233;7441421.482;-23.134217856604053;-45.75622446611963
230;422580.773;7441407.083;-23.13434812827198;-45.75618085461804
231;422577.211;7441371.385;-23.13467040371842;-45.756217451646584
232;422587.554;7441344.217;-23.134916283206735;-45.7561178103458
233;422584.695;7441304.134;-23.135278199094593;-45.75614776347135
234;422578.531;7441285.482;-23.135446384597316;-45.75620891052388
235;422574.591;7441253.076;-23.13573890728067;-45.75624903309474
