id;Easting_31983;Northing_31983;Latitude_4326;Longitude_4326
248;401243.729;7465558.944;-22.91506817572595;-45.963016205675274
249;401242.021;7465573.897;-22.91493301534413;-45.96303190506751
250;401241.315;7465586.334;-22.91482063936618;-45.96303799513459
251;401248.407;7465597.909;-22.914716510174053;-45.96296810692565
252;401257.077;7465608.054;-22.91462539035332;-45.962882924016924
253;401248.721;7465618.837;-22.914527501548125;-45.96296370986483
254;401241.715;7465622.851;-22.91449083189545;-45.96303176461171
255;401225.186;7465625.534;-22.91446562112909;-45.96319275673631
256;401204.102;7465621.205;-22.914503475050076;-45.96339860921936
257;401176.543;7465613.063;-22.914575385693723;-45.96366783876262
258;401156.581;7465594.642;-22.914740587981083;-45.9638636517057
259;401140.72;7465572.761;-22.91493728431627;-45.96401969989964
260;401123.455;7465546.013;-22.9151778573801;-45.96418974906111
261;401118.509;7465528.567;-22.915335141403773;-45.96423908923461
262;401112.316;7465508.454;-22.91551644061961;-45.96430075871674
263;401107.603;7465494.822;-22.915639289356925;-45.96434758356777
264;401099.992;7465470.885;-22.91585504391402;-45.96442332385766
265;401041.501;7465391.627;-22.916567458435093;-45.96499870507065
266;401031.488;7465379.152;-22.91667954259255;-45.96509713454693
267;401017.149;7465366.226;-22.916795443888816;-45.96523777369327
268;400982.037;7465351.27;-22.916928449266564;-45.96558109025039
269;400959.57;7465361.462;-22.91683506059561;-45.965799502536356
270;400931.894;7465386.374;-22.916608407961366;-45.966067762401735
271;400918.166;7465400.301;-22.916481801565897;-45.96620072525561
272;400900.336;7465401.891;-22.916466382601087;-45.966374474365836
273;400893.219;7465382.726;-22.916639063452575;-45.96644509595768
274;400892.676;7465347.516;-22.91695705678001;-45.966452645650556
275;400884.762;7465298.779;-22.917396791975765;-45.96653293305272
276;400881.351;7465263.93;-22.91771135443174;-45.96656842454556
277;400871.561;7465230.943;-22.91800872024904;-45.96666599590499
278;400848.378;7465194.875;-22.918333119351217;-45.966894354971146
279;400834.824;7465160.027;-22.918647070448046;-45.967028748163465
280;400831.501;7465151.802;-22.918721163384042;-45.96706167668106
281;400824.92;7465135.096;-22.918871665344476;-45.967126916445736
282;400809.237;7465125.115;-22.91896088489433;-45.96728047564977
283;400787.801;7465123.373;-22.918975345896637;-45.967489602234984
284;400769.464;7465127.241;-22.918939319847052;-45.96766815178571
285;400741.696;7465138.761;-22.918833618429385;-45.96793816862887
286;400721.534;7465145.258;-22.91877373763989;-45.96813434406772
287;400665.079;7465131.175;-22.918897582096896;-45.96868572012642
288;400642.901;7465125.142;-22.918950754456485;-45.96890235722551
289;400635.29;7465121.104;-22.918986773873563;-45.968976828698665
290;400631.902;7465129.972;-22.918906474395985;-45.969009294330036
291;400623.03;7465156.103;-22.918669925048803;-45.969094123582366
292;400617.533;7465175.181;-22.918497280877407;-45.96914649730077
293;400609.114;7465201.915;-22.91825531197618;-45.969226870331966
294;400599.702;7465216.436;-22.91812359470885;-45.96931771001674
295;400562.692;7465215.674;-22.918128274379974;-45.969678628007706
296;400533.276;7465222.719;-22.918062890777083;-45.969964998197106
297;400524.593;7465228.974;-22.91800587702195;-45.97004926030118
298;400488.634;7465250.508;-22.917809234859984;-45.97039849613285
299;400482.024;7465256.014;-22.917759109542008;-45.970462593173494
300;400481.288;7465260.869;-22.917715214171697;-45.970469457313335
301;400458.385;7465269.667;-22.917634383815525;-45.970692208136434
302;400446.395;7465288.166;-22.917466581871054;-45.970807926910666
303;400438.904;7465304.586;-22.91731782603817;-45.97087991159439
304;400425.983;7465316.834;-22.91720642898888;-45.97100510986779
305;400418.056;7465320.984;-22.917168472639748;-45.97108213508816
306;400409.466;7465329.284;-22.91709299293943;-45.97116535774426
307;400404.374;7465337.95;-22.91701441596846;-45.9712144495104
308;400405.833;7465353.524;-22.916873834889312;-45.97119922112189
309;400409.569;7465361.381;-22.91680309134315;-45.97116228761144
310;400415.618;7465376.601;-22.916665981311244;-45.971102327423495
311;400414.226;7465381.506;-22.916621595195593;-45.971115584405254
312;400415.87;7465386.686;-22.916574906210702;-45.97109922126537
313;400415.168;7465405.386;-22.916405961500175;-45.971104862619356
314;400408.294;7465430.389;-22.91617971862487;-45.97117027803163
315;400406.7;7465455.053;-22.915956852453785;-45.97118423283421
316;400400.776;7465493.75;-22.91560697870522;-45.97123950365308
317;400399.527;7465523.717;-22.915336235122425;-45.97124975312344
318;400388.572;7465602.119;-22.914627436279243;-45.97135152187471
319;400381.689;7465625.059;-22.914419826270397;-45.971417156688226
320;400377.597;7465634.127;-22.914337677906065;-45.97145647122152
321;400360.519;7465674.529;-22.91397173886279;-45.97162038569381
322;400364.21;7465683.232;-22.91389335141064;-45.97158383711202
323;400380.748;7465694.21;-22.91379518170571;-45.971421880445625
324;400387.051;7465697.009;-22.913770276293924;-45.97136024435793
325;400400.809;7465699.354;-22.913749915956046;-45.971225949297256
326;400417.963;7465701.806;-22.913728791480985;-45.97105853549541
327;400434.476;7465698.257;-22.913761831111575;-45.97089775772727
328;400440.845;7465694.597;-22.913795268678722;-45.97083589373554
329;400450.541;7465690.533;-22.913832553499383;-45.970741616549404
330;400458.091;7465686.513;-22.913869312983167;-45.97066826056753
331;400468.389;7465675.955;-22.913965288957776;-45.97056853126492
332;400466.697;7465637.918;-22.914308747562746;-45.97058747509333
333;400470.307;7465610.53;-22.914556337692176;-45.97055403791729
334;400483.312;7465594.679;-22.91470028252459;-45.97042825427662
335;400493.51;7465588.355;-22.914758009894;-45.970329227001926
336;400496.373;7465587.152;-22.91476904621234;-45.97030138913377
